company_id,company_name,year,all_dividend,all_dividend_new
3207,耀勝,2020,0.0,-0.0018685507820919156
3209,全科,2020,2.0,1.9722278118133545
3211,順達,2020,6.5,3.7331156730651855
3213,茂訊,2020,4.5,4.460102558135986
3217,優群,2020,5.6,5.4945783615112305
3218,大學光,2020,4.2,4.067487716674805
3219,倚強科技,2020,0.0,0.07220181077718735
3221,台嘉碩,2020,0.20027406,0.08252420276403427
3224,三顧,2020,0.0,0.0007098824717104435
3226,至寶電,2020,3.5,3.5836870670318604
3227,原相,2020,8.48313461,8.218576431274414
3228,金麗科,2020,0.0,-0.019076313823461533
3229,晟鈦,2020,0.0,-0.0017248836811631918
3230,錦明,2020,0.0,0.006015361286699772
3231,緯創,2020,2.2,2.224886178970337
3232,昱捷,2020,0.3,0.2890447676181793
3234,光環,2020,0.0,-0.003248065710067749
3236,千如,2020,0.65,0.4903746247291565
3252,海灣,2020,0.0,-0.028849702328443527
3257,虹冠電,2020,4.0,3.716214179992676
3259,鑫創,2020,0.0,-0.0011786568211391568
3260,威剛,2020,3.18428466,4.047962188720703
3264,欣銓,2020,2.0,1.9349042177200317
3265,台星科,2020,1.229384,1.2501145601272583
3266,昇陽,2020,0.0,0.5209066867828369
3268,海德威,2020,0.5,0.6931254863739014
3272,東碩,2020,1.8,1.7471389770507812
3276,宇環,2020,0.0,-0.007775117643177509
3284,太普高,2020,0.0,-0.010235470719635487
3285,微端,2020,0.35,0.5662096738815308
3287,廣寰科,2020,0.0,-0.005686803255230188
3288,點晶,2020,0.0,-0.0036152915563434362
3289,宜特,2020,3.13386956,2.900317668914795
3290,東浦,2020,0.2,0.3053903877735138
3293,鈊象,2020,42.0,41.51065444946289
3294,英濟,2020,0.5,0.43445268273353577
3296,勝德,2020,0.23,0.36241358518600464
3297,杭特,2020,0.0,0.047605209052562714
3303,岱稜,2020,1.4,1.1845532655715942
3305,昇貿,2020,1.36473113,0.8591242432594299
3306,鼎天,2020,0.5,0.47169002890586853
3308,聯德,2020,0.0,0.005621426738798618
3310,佳穎,2020,1.49894954,1.287611722946167
3311,閎暉,2020,0.0,0.12071604281663895
3312,弘憶股,2020,1.0,0.952377200126648
3313,斐成,2020,0.0,-0.0011530064512044191
3317,尼克森,2020,1.0,1.2009943723678589
3321,同泰,2020,0.0,0.0016529107233509421
3322,建舜電,2020,0.0,-0.018442843109369278
3323,加百裕,2020,2.5,2.7574992179870605
3324,雙鴻,2020,5.5,5.696316719055176
3325,旭品,2020,2.49999989,1.9313188791275024
3332,幸康,2020,1.0,1.7868950366973877
3338,泰碩,2020,1.7990987,1.6363122463226318
3339,泰谷,2020,0.0,0.0011777500621974468
3346,麗清,2020,0.16,0.22220320999622345
3354,律勝,2020,0.3,0.18369081616401672
3356,奇偶,2020,1.0008690999999998,1.104968547821045
3357,臺慶科,2020,4.1,4.144506454467773
3360,尚立,2020,1.0,0.7469432353973389
3362,先進光,2020,0.0,-0.01442680787295103
3363,上詮,2020,1.0,0.8659924864768982
3372,典範,2020,0.0,-0.0023677260614931583
3373,熱映,2020,10.0,10.194172859191895
3374,精材,2020,2.5,2.810927391052246
3376,新日興,2020,6.98330782,6.753474712371826
3379,彬台,2020,0.3,0.20172306895256042
3380,明泰,2020,1.0,0.9389723539352417
3383,新世紀,2020,0.0,-0.02084752917289734
3388,崇越電,2020,4.3,4.267361640930176
3390,旭軟,2020,0.2,0.003267801832407713
3402,漢科,2020,2.7,2.4076616764068604
3406,玉晶光,2020,9.9907,9.980393409729004
3413,京鼎,2020,7.0,7.1334967613220215
3416,融程電,2020,3.99955848,3.6439731121063232
3419,譁裕,2020,0.5,0.41814127564430237
3426,台興,2020,2.0,1.7637815475463867
3432,台端,2020,0.25,0.9027268290519714
3434,哲固,2020,0.0,0.026398997753858566
3437,榮創,2020,0.0,-0.026986626908183098
3438,類比科,2020,1.5,1.6164158582687378
3441,聯一光電,2020,0.5,0.4749806523323059
3443,創意,2020,5.0,4.690435886383057
3444,利機,2020,1.8,1.7362725734710693
3450,聯鈞,2020,1.4,1.3694289922714233
3454,晶睿,2020,2.0,2.000856399536133
3455,由田,2020,4.0,3.856328010559082
3465,進泰電子,2020,0.0,0.002886733040213585
3466,致振,2020,0.0,-0.0072450218722224236
3479,安勤,2020,2.58435269,2.565626859664917
3481,群創,2020,0.39883801,0.3653647303581238
3483,力致,2020,2.50000002,2.4651601314544678
3484,崧騰,2020,3.2,2.9824278354644775
3489,森寶,2020,0.3,0.36092790961265564
3490,單井,2020,0.7,0.836891233921051
3491,昇達科,2020,2.5,1.7581560611724854
3492,長盛,2020,0.28,0.3924761116504669
3494,誠研,2020,0.0,0.23478199541568756
3498,陽程,2020,0.0,0.12260136008262634
3499,環天科,2020,0.0,0.0028880489990115166
3501,維熹,2020,2.5,2.4969983100891113
3504,揚明光,2020,0.0,0.04896552488207817
3508,位速,2020,0.0,0.04830842837691307
3511,矽瑪,2020,0.25,0.6952202916145325
3512,皇龍,2020,2.0,1.5736119747161865
3515,華擎,2020,8.0,7.965696811676025
3516,亞帝歐,2020,0.2,0.21720044314861298
3518,柏騰,2020,0.0,0.053129468113183975
3520,華盈電子,2020,0.0,-0.010721136815845966
3521,鴻翊,2020,0.0,-0.005156512837857008
3522,御頂,2020,0.0,0.02007811702787876
3523,迎輝,2020,0.0,0.0007479082560166717
3526,凡甲,2020,9.13400405,7.496931552886963
3527,聚積,2020,2.0,1.14398992061615
3528,安馳,2020,2.9,2.1478309631347656
3529,力旺,2020,8.999,8.9901762008667
3530,晶相光,2020,2.7998184,2.801906108856201
3531,先益,2020,1.0,0.9736053943634033
3532,台勝科,2020,2.15,3.3211281299591064
3533,嘉澤,2020,13.3,13.400383949279785
3535,晶彩科,2020,0.0,-0.0022101495414972305
3536,誠創,2020,0.0,-0.0018670835997909307
3537,堡達,2020,2.5,1.5829154253005981
3540,曜越,2020,4.5,5.226705551147461
3541,西柏,2020,2.01554593,1.879127025604248
3543,州巧,2020,1.2,1.0864176750183105
3545,敦泰,2020,3.32,2.7397000789642334
3546,宇峻,2020,5.1805776109,4.761467933654785
3548,兆利,2020,2.5,2.6020214557647705
3550,聯穎,2020,0.5,0.5956255793571472
3551,世禾,2020,2.2,2.161710023880005
3552,同致,2020,1.5,1.5399580001831055
3555,重鵬,2020,0.0,0.006587550509721041
3556,禾瑞亞,2020,3.45,3.4745712280273438
3557,嘉威,2020,6.0,5.535948276519775
3558,神準,2020,4.0,4.003280162811279
3563,牧德,2020,12.0,11.937335968017578
3564,其陽,2020,0.6,0.622845470905304
3567,逸昌,2020,2.0,1.893159031867981
3570,大塚,2020,5.2,5.654987335205078
3576,聯合再生,2020,0.0,8.537201210856438e-05
3577,泓格,2020,0.7,0.7106420397758484
3580,友威科,2020,1.3,1.2379775047302246
3581,博磊,2020,0.9,1.0132416486740112
3583,辛耘,2020,1.85,2.5654451847076416
3587,閎康,2020,4.5,4.357473373413086
3588,通嘉,2020,1.106,1.1333268880844116
3591,艾笛森,2020,0.31947024,0.3256593644618988
3593,力銘,2020,0.0,-0.011122296564280987
3594,磐儀,2020,0.2,0.21854445338249207
3596,智易,2020,6.49850647,6.308615684509277
3597,映興,2020,1.2,0.9628738164901733
3605,宏致,2020,0.7,1.606302261352539
3607,谷崧,2020,0.0,-0.031702958047389984
3609,東林,2020,1.5,0.09767024219036102
3611,鼎翰,2020,10.0,9.963239669799805
3615,安可,2020,0.0,0.04158133268356323
3617,碩天,2020,5.4,5.177143573760986
3622,洋華,2020,1.0,0.8695311546325684
3623,富晶通,2020,0.0,0.00791996717453003
3624,光頡,2020,0.8,0.9152107238769531
3625,西勝,2020,0.0,-0.011672453954815865
3628,盈正,2020,1.0,0.9762611389160156
3629,地心引力,2020,0.0,0.2581753432750702
